Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
Vodafone,Indoor,Unknown,5,Satisfactory,28.6213901,77.3604263,Uttar Pradesh
Airtel,Outdoor,3G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,3,Satisfactory,22.3171149,73.1681215,Gujarat
Airtel,Indoor,3G,3,Satisfactory,22.3171164,73.1681064,Gujarat
Airtel,Outdoor,4G,1,Poor Voice Quality,28.6693083,77.2846918,NCT
Airtel,Outdoor,4G,1,Poor Voice Quality,28.6693058,77.2846932,NCT
Airtel,Indoor,4G,3,Satisfactory,22.317119,73.1680743,Gujarat
Idea,Travelling,3G,4,Satisfactory,16.6796145,74.4704634,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,28.669315,77.284695,NCT
Airtel,Indoor,Unknown,3,Satisfactory,22.3171126,73.1681153,Gujarat
Airtel,Outdoor,4G,1,Poor Voice Quality,28.6693068,77.2846938,NCT
Airtel,Travelling,3G,3,Satisfactory,22.28625821,73.16476659,Gujarat
Airtel,Indoor,4G,1,Poor Voice Quality,28.6399303,77.0757432,NCT
Airtel,Travelling,4G,4,Satisfactory,28.6399029,77.0757505,NCT
Airtel,Travelling,4G,4,Satisfactory,28.6399029,77.0757505,NCT
Airtel,Travelling,3G,4,Satisfactory,28.6254474,77.0658784,NCT
Airtel,Travelling,4G,4,Satisfactory,28.6254474,77.0658784,NCT
Airtel,Indoor,4G,4,Satisfactory,28.6399344,77.0757509,NCT
Airtel,Indoor,Unknown,1,Poor Voice Quality,28.6398743,77.0760086,NCT
Airtel,Indoor,3G,3,Satisfactory,22.2795624,73.1495728,Gujarat
RJio,Indoor,4G,2,Call Dropped,-1,-1,NA
Airtel,Outdoor,Unknown,5,Satisfactory,13.0113995,77.5783149,Karnataka
RJio,Indoor,4G,5,Satisfactory,26.19510017,91.68804921,Assam
Vodafone,Outdoor,2G,5,Satisfactory,12.96742423,80.25372707,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,22.56408724,88.32110845,West Bengal
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,19.06431457,72.92020856,Maharashtra
RJio,Indoor,4G,3,Satisfactory,24.8233433,82.9446101,Uttar Pradesh
BSNL,Indoor,3G,5,Satisfactory,17.4058868,78.4381281,Telangana
Airtel,Outdoor,4G,1,Call Dropped,17.4414993,78.37768,Telangana
RJio,Indoor,4G,1,Poor Voice Quality,24.9660603,84.0170657,Bihar
Airtel,Outdoor,4G,1,Call Dropped,17.4414993,78.37768,Telangana
Airtel,Indoor,4G,5,Satisfactory,28.6215245,77.3605548,Uttar Pradesh
Vodafone,Outdoor,3G,1,Call Dropped,20.53261647,76.18076438,Maharashtra
Vodafone,Travelling,4G,2,Poor Voice Quality,22.59332005,88.39595681,West Bengal
RJio,Indoor,4G,1,Poor Voice Quality,25.324195,82.71904833,Uttar Pradesh
Airtel,Outdoor,4G,1,Call Dropped,17.4415118,78.377684,Telangana
Airtel,Outdoor,Unknown,1,Call Dropped,31.309597,75.3292964,Punjab
Vodafone,Outdoor,4G,1,Call Dropped,20.53261647,76.18076438,Maharashtra
RJio,Travelling,4G,2,Poor Voice Quality,28.6755508,77.3006711,NCT
BSNL,Indoor,3G,4,Satisfactory,22.6288721,88.39108994,West Bengal
RJio,Indoor,4G,4,Satisfactory,28.6484598,77.3526688,Uttar Pradesh
Vodafone,Indoor,4G,1,Poor Voice Quality,29.4371323,77.73609978,Uttar Pradesh
Airtel,Indoor,4G,3,Satisfactory,22.2795624,73.1495728,Gujarat
Vodafone,Travelling,4G,5,Satisfactory,22.5820614,88.4495676,West Bengal
RJio,Indoor,4G,1,Poor Voice Quality,13.792425,76.80441,Karnataka
BSNL,Indoor,Unknown,4,Satisfactory,20.32553667,85.81825167,Odisha
Airtel,Outdoor,4G,1,Call Dropped,17.4415118,78.377684,Telangana
Vodafone,Travelling,3G,2,Poor Voice Quality,28.39527106,77.35585116,Haryana
RJio,Indoor,4G,5,Satisfactory,18.61551,73.76514167,Maharashtra
Airtel,Travelling,4G,3,Poor Voice Quality,18.6499526,73.8240783,Maharashtra
RJio,Travelling,4G,5,Satisfactory,31.1332217,76.1135046,Punjab
Airtel,Outdoor,4G,1,Poor Voice Quality,28.63946435,77.09761479,NCT
Vodafone,Indoor,4G,4,Satisfactory,18.5925568,73.7916033,Maharashtra
RJio,Indoor,4G,5,Satisfactory,18.61551,73.76514167,Maharashtra
RJio,Indoor,4G,5,Satisfactory,18.61551,73.76514167,Maharashtra
RJio,Outdoor,4G,2,Poor Voice Quality,23.36298833,85.34889667,Jharkhand
RJio,Indoor,4G,5,Satisfactory,18.61551,73.76514167,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,28.6693094,77.2846866,NCT
RJio,Indoor,4G,1,Poor Voice Quality,13.792425,76.80441,Karnataka
Airtel,Outdoor,4G,1,Call Dropped,17.4415118,78.377684,Telangana
RJio,Indoor,4G,3,Satisfactory,25.6106342,84.3055962,Bihar
RJio,Outdoor,4G,4,Satisfactory,21.12723792,73.10804932,Gujarat
Airtel,Indoor,4G,5,Satisfactory,28.64683304,77.18734575,NCT
RJio,Indoor,4G,4,Satisfactory,22.56408724,88.32110845,West Bengal
BSNL,Indoor,2G,5,Satisfactory,22.6288721,88.39108994,West Bengal
Vodafone,Travelling,4G,5,Satisfactory,22.5820614,88.4495676,West Bengal
Vodafone,Indoor,2G,5,Satisfactory,21.6407586,69.6009795,Gujarat
Idea,Travelling,4G,5,Satisfactory,21.4822816,81.1643928,Chhattisgarh
RJio,Outdoor,4G,5,Satisfactory,23.39886333,87.55677,West Bengal
RJio,Outdoor,4G,5,Satisfactory,23.39886333,87.55677,West Bengal
Idea,Travelling,Unknown,4,Satisfactory,17.44272291,78.38742021,Telangana
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Idea,Travelling,3G,4,Satisfactory,16.67961394,74.47046094,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,3,Satisfactory,24.8244543,82.936879,Uttar Pradesh
Airtel,Travelling,4G,5,Satisfactory,28.64638808,77.33604951,Uttar Pradesh
Airtel,Indoor,Unknown,1,Call Dropped,-1,-1,NA
Airtel,Indoor,2G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,1,Call Dropped,-1,-1,NA
Airtel,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Outdoor,Unknown,4,Satisfactory,12.8894647,77.5819022,Karnataka
RJio,Indoor,4G,1,Poor Voice Quality,21.200331,72.8594194,Gujarat
Idea,Indoor,4G,5,Satisfactory,15.67452167,80.16527495,Andhra Pradesh
RJio,Outdoor,4G,5,Satisfactory,28.630627,77.278882,NCT
Airtel,Indoor,Unknown,5,Satisfactory,30.34115493,77.95432321,Uttarakhand
RJio,Travelling,4G,5,Satisfactory,18.60565667,73.75254333,Maharashtra
RJio,Indoor,Unknown,4,Satisfactory,24.497116,86.7118772,Jharkhand
Airtel,Travelling,4G,2,Poor Voice Quality,22.56060929,88.4922765,West Bengal
RJio,Indoor,4G,4,Satisfactory,19.06452917,72.92003351,Maharashtra
Idea,Travelling,Unknown,4,Satisfactory,17.44272291,78.38742021,Telangana
RJio,Outdoor,4G,3,Poor Voice Quality,-1,-1,NA
RJio,Outdoor,4G,3,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,4,Satisfactory,-1,-1,NA
Vodafone,Outdoor,3G,1,Call Dropped,20.53261647,76.18076438,Maharashtra
RJio,Travelling,4G,1,Poor Voice Quality,28.5564158,77.3576381,Uttar Pradesh
Vodafone,Indoor,4G,1,Poor Voice Quality,29.4371056,77.73627953,Uttar Pradesh
MTNL,Indoor,Unknown,5,Satisfactory,18.9712392,72.8377002,Maharashtra
RJio,Indoor,4G,4,Satisfactory,19.0849654,72.90505019,Maharashtra
Vodafone,Indoor,4G,4,Satisfactory,22.0955385,87.7611112,West Bengal
Vodafone,Indoor,4G,4,Satisfactory,22.0955385,87.7611112,West Bengal
Vodafone,Indoor,4G,4,Satisfactory,22.0955385,87.7611112,West Bengal
Vodafone,Indoor,4G,4,Satisfactory,22.0955385,87.7611112,West Bengal
Vodafone,Indoor,4G,4,Satisfactory,22.0955385,87.7611112,West Bengal
Vodafone,Indoor,4G,4,Satisfactory,22.0955385,87.7611112,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.0968726,87.7497298,West Bengal
RJio,Indoor,4G,1,Poor Voice Quality,22.0978146,87.7605418,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.0978146,87.7605418,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.0978146,87.7605418,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.0978146,87.7605418,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.0978146,87.7605418,West Bengal
Vodafone,Indoor,Unknown,4,Satisfactory,22.0978146,87.7605418,West Bengal
RJio,Indoor,4G,5,Satisfactory,22.0978146,87.7605418,West Bengal
RJio,Indoor,4G,5,Satisfactory,22.0978146,87.7605418,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.0978146,87.7605418,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.0978146,87.7605418,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.0951578,87.760496,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.0966515,87.7608036,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.0966515,87.7608036,West Bengal
Vodafone,Indoor,4G,4,Satisfactory,22.0966515,87.7608036,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.0978146,87.7605418,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.0978146,87.7605418,West Bengal
Vodafone,Indoor,Unknown,4,Satisfactory,22.0978146,87.7605418,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.0977808,87.7606186,West Bengal
Airtel,Outdoor,Unknown,1,Call Dropped,31.309597,75.3292964,Punjab
BSNL,Outdoor,Unknown,5,Satisfactory,18.57805959,73.87462512,Maharashtra
Vodafone,Indoor,4G,1,Poor Voice Quality,12.8834166,77.6020653,Karnataka
Vodafone,Indoor,4G,4,Satisfactory,12.8834798,77.602045,Karnataka
RJio,Outdoor,4G,4,Satisfactory,18.87600401,84.46164003,Andhra Pradesh
Vodafone,Indoor,3G,5,Satisfactory,18.9973844,72.8289155,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,18.5779589,73.8732379,Maharashtra
RJio,Indoor,4G,3,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
MTNL,Indoor,4G,5,Satisfactory,18.9712392,72.8377002,Maharashtra
MTNL,Indoor,Unknown,5,Satisfactory,18.9712392,72.8377002,Maharashtra
RJio,Indoor,4G,5,Satisfactory,23.2050793,80.0096043,Madhya Pradesh
RJio,Travelling,4G,5,Satisfactory,28.63056157,77.27876835,NCT
BSNL,Indoor,2G,4,Satisfactory,12.9384066,77.5400144,Karnataka
Airtel,Indoor,Unknown,2,Call Dropped,11.0067039,77.01200725,Tamil Nadu
RJio,Indoor,4G,3,Poor Voice Quality,12.90824022,77.64963312,Karnataka
RJio,Indoor,4G,5,Satisfactory,15.23295577,79.87510176,Andhra Pradesh
Airtel,Outdoor,4G,2,Poor Voice Quality,26.35897885,90.65985963,Assam
RJio,Indoor,4G,3,Satisfactory,21.52177487,70.45520834,Gujarat
Vodafone,Travelling,4G,5,Satisfactory,12.91325885,77.60294644,Karnataka
RJio,Travelling,4G,3,Call Dropped,18.3259393,83.94212984,Andhra Pradesh
RJio,Outdoor,4G,1,Poor Voice Quality,22.82063625,70.86188807,Gujarat
Airtel,Indoor,Unknown,3,Satisfactory,30.11136253,78.29442313,Uttarakhand
RJio,Indoor,4G,4,Satisfactory,19.0849654,72.90505019,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,3,Poor Voice Quality,21.00441064,75.56470864,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,22.82063625,70.86188807,Gujarat
RJio,Travelling,4G,4,Satisfactory,16.46932266,79.43518201,Andhra Pradesh
RJio,Indoor,4G,4,Satisfactory,16.4726055,79.4336429,Andhra Pradesh
RJio,Indoor,4G,4,Satisfactory,22.8963807,70.87289058,Gujarat
RJio,Indoor,4G,4,Satisfactory,22.82702075,70.86251403,Gujarat
RJio,Indoor,4G,3,Poor Voice Quality,22.84866555,70.85883505,Gujarat
RJio,Indoor,4G,4,Satisfactory,22.896085,70.8725632,Gujarat
Airtel,Indoor,2G,1,Poor Voice Quality,12.9742393,77.7433908,Karnataka
RJio,Outdoor,4G,5,Satisfactory,26.7806843,82.1509899,Uttar Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,2,Poor Voice Quality,30.31691477,78.08604401,Uttarakhand
MTNL,Indoor,Unknown,4,Satisfactory,19.0849654,72.90505019,Maharashtra
RJio,Indoor,4G,2,Call Dropped,27.99013833,73.29291,Rajasthan
Airtel,Travelling,4G,3,Satisfactory,28.52976761,77.10396506,Haryana
Airtel,Outdoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,19.0849654,72.90505019,Maharashtra
Vodafone,Travelling,4G,5,Satisfactory,12.91325885,77.60294644,Karnataka
Airtel,Travelling,4G,3,Satisfactory,28.52976761,77.10396506,Haryana
Airtel,Travelling,2G,1,Poor Voice Quality,12.9742393,77.7433908,Karnataka
Airtel,Indoor,4G,4,Satisfactory,30.35283094,78.03505161,Uttarakhand
RJio,Outdoor,4G,5,Satisfactory,30.3240544,78.0404576,Uttarakhand
Vodafone,Travelling,4G,1,Poor Voice Quality,29.4371058,77.73618608,Uttar Pradesh
RJio,Outdoor,4G,5,Satisfactory,26.11718131,87.93255435,West Bengal
Airtel,Travelling,4G,1,Poor Voice Quality,30.68125541,76.83103802,Chandigarh
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Outdoor,4G,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,5,Satisfactory,10.72227667,78.56185333,Tamil Nadu
RJio,Indoor,4G,4,Satisfactory,22.71905491,75.87141747,Madhya Pradesh
Airtel,Indoor,4G,5,Satisfactory,18.5747786,73.7694955,Maharashtra
Airtel,Indoor,4G,4,Satisfactory,18.57485183,73.76937373,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,18.57485928,73.76945508,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,18.57485928,73.76945508,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,18.57485928,73.76945508,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,18.574767,73.7694944,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,18.5748359,73.7693617,Maharashtra
Airtel,Indoor,4G,3,Satisfactory,18.5678158,73.9187894,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,18.56412895,73.77867894,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,18.56608523,73.78602883,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,18.57259731,73.87913683,Maharashtra
Airtel,Indoor,Unknown,2,Call Dropped,16.57105127,81.08376613,Andhra Pradesh
Airtel,Outdoor,2G,2,Call Dropped,16.56949926,81.08920666,Andhra Pradesh
Airtel,Travelling,2G,1,Call Dropped,16.56949926,81.08920666,Andhra Pradesh
RJio,Outdoor,4G,5,Satisfactory,28.6304881,77.2787653,NCT
BSNL,Outdoor,3G,1,Poor Voice Quality,14.49724421,79.99934128,Andhra Pradesh
RJio,Indoor,4G,3,Satisfactory,21.52177487,70.45520834,Gujarat
Idea,Indoor,3G,4,Satisfactory,-1,-1,NA
Vodafone,Outdoor,4G,1,Call Dropped,20.53261647,76.18076438,Maharashtra
Airtel,Outdoor,Unknown,1,Call Dropped,31.309597,75.3292964,Punjab
RJio,Travelling,4G,4,Satisfactory,30.31691477,78.08604401,Uttarakhand
RJio,Travelling,4G,5,Satisfactory,28.63057694,77.2788708,NCT
RJio,Indoor,4G,1,Poor Voice Quality,30.29177667,78.03757167,Uttarakhand
Airtel,Indoor,4G,4,Satisfactory,-1,-1,NA
BSNL,Outdoor,Unknown,5,Satisfactory,17.71693528,83.28228593,Andhra Pradesh
Airtel,Indoor,4G,5,Satisfactory,17.42658427,78.43859162,Telangana
Airtel,Indoor,4G,5,Satisfactory,17.42658427,78.43859162,Telangana
BSNL,Travelling,Unknown,5,Satisfactory,17.71693528,83.28228593,Andhra Pradesh
BSNL,Indoor,Unknown,1,Poor Voice Quality,17.61748996,83.18571911,Andhra Pradesh
BSNL,Indoor,Unknown,2,Poor Voice Quality,17.61748996,83.18571911,Andhra Pradesh
RJio,Outdoor,4G,4,Satisfactory,22.82063625,70.86188807,Gujarat
RJio,Indoor,4G,1,Call Dropped,30.9930067,76.7724247,Himachal Pradesh
Vodafone,Travelling,4G,5,Satisfactory,22.5820614,88.4495676,West Bengal
RJio,Travelling,4G,3,Poor Voice Quality,25.59654472,85.15754093,Bihar
Vodafone,Indoor,3G,5,Satisfactory,13.0420198,80.2185675,Tamil Nadu
RJio,Indoor,4G,3,Satisfactory,21.52177487,70.45520834,Gujarat
Vodafone,Outdoor,4G,5,Satisfactory,22.5805905,88.3542434,West Bengal
RJio,Indoor,4G,1,Poor Voice Quality,25.45518167,78.58656833,Uttar Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,25.324195,82.71904833,Uttar Pradesh
Vodafone,Indoor,4G,1,Call Dropped,20.53261647,76.18076438,Maharashtra
RJio,Indoor,4G,2,Poor Voice Quality,15.3877006,73.85357074,Goa
Vodafone,Travelling,4G,1,Call Dropped,19.12856062,72.83056443,Maharashtra
Airtel,Indoor,Unknown,5,Satisfactory,28.64683304,77.18734575,NCT
Airtel,Indoor,Unknown,1,Poor Voice Quality,12.9742393,77.7433908,Karnataka
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,3,Satisfactory,30.1048851,78.29109842,Uttarakhand
Airtel,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,5,Satisfactory,28.63057694,77.2788708,NCT
Idea,Indoor,3G,4,Satisfactory,30.2800307,78.0489018,Uttarakhand
Idea,Indoor,2G,1,Call Dropped,30.2800307,78.0489018,Uttarakhand
Idea,Outdoor,4G,3,Satisfactory,30.2736507,78.0457567,Uttarakhand
Idea,Indoor,2G,1,Call Dropped,30.279629,78.048502,Uttarakhand
Vodafone,Indoor,4G,5,Satisfactory,22.5913955,88.3389606,West Bengal
MTNL,Indoor,4G,5,Satisfactory,18.9712392,72.8377002,Maharashtra
MTNL,Indoor,Unknown,5,Satisfactory,18.97092614,72.8378403,Maharashtra
RJio,Indoor,4G,5,Satisfactory,18.63237,73.67930167,Maharashtra
Vodafone,Indoor,3G,4,Satisfactory,20.37468585,72.91710935,Gujarat
RJio,Outdoor,4G,5,Satisfactory,28.63057694,77.2788708,NCT
Airtel,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,2,Poor Voice Quality,19.17546398,73.02338193,Maharashtra
RJio,Indoor,4G,1,Call Dropped,30.871705,75.846702,Punjab
Vodafone,Indoor,4G,5,Satisfactory,22.58186712,88.44943668,West Bengal
RJio,Indoor,4G,4,Satisfactory,18.51916073,73.85675258,Maharashtra
RJio,Indoor,4G,5,Satisfactory,18.5055336,73.7901728,Maharashtra
RJio,Travelling,4G,5,Satisfactory,31.12850595,76.11760892,Punjab
Airtel,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Outdoor,4G,3,Poor Voice Quality,18.4669151,73.8805173,Maharashtra
RJio,Outdoor,4G,3,Poor Voice Quality,18.46616433,73.88036674,Maharashtra
Airtel,Indoor,2G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,2G,1,Call Dropped,-1,-1,NA
Airtel,Indoor,Unknown,5,Satisfactory,30.32528841,78.00465044,Uttarakhand
Airtel,Indoor,4G,1,Call Dropped,9.98883487,76.2647988,Kerala
RJio,Indoor,4G,5,Satisfactory,18.5055336,73.7901728,Maharashtra
Vodafone,Indoor,3G,5,Satisfactory,22.58186712,88.44943668,West Bengal
RJio,Indoor,4G,5,Satisfactory,22.635088,88.36961698,West Bengal
Vodafone,Indoor,3G,4,Satisfactory,13.0449424,80.22663745,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,22.6352485,88.3694153,West Bengal
RJio,Indoor,4G,5,Satisfactory,26.1999486,91.69201244,Assam
Airtel,Indoor,4G,3,Call Dropped,-1,-1,NA
Vodafone,Indoor,Unknown,5,Satisfactory,18.3394317,80.42979476,Telangana
Vodafone,Indoor,Unknown,5,Satisfactory,18.32300381,80.4192241,Telangana
Vodafone,Indoor,Unknown,2,Poor Voice Quality,18.32300381,80.4192241,Telangana
Vodafone,Indoor,4G,5,Satisfactory,18.32300381,80.4192241,Telangana
Vodafone,Indoor,4G,5,Satisfactory,18.34002881,80.42798821,Telangana
Vodafone,Indoor,Unknown,5,Satisfactory,18.34002881,80.42798821,Telangana
Vodafone,Indoor,4G,5,Satisfactory,18.33970503,80.42960869,Telangana
Vodafone,Indoor,Unknown,5,Satisfactory,18.33970503,80.42960869,Telangana
Vodafone,Indoor,4G,5,Satisfactory,18.33994898,80.42818819,Telangana
Vodafone,Indoor,2G,5,Satisfactory,18.23379013,80.31421565,Telangana
Vodafone,Indoor,4G,5,Satisfactory,18.18561109,79.94246311,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.18561109,79.94246311,Telangana
Vodafone,Indoor,4G,5,Satisfactory,18.19322498,79.95000451,Telangana
Vodafone,Indoor,Unknown,5,Satisfactory,18.18538072,79.94264536,Telangana
Vodafone,Indoor,Unknown,5,Satisfactory,18.18538072,79.94264536,Telangana
Vodafone,Indoor,Unknown,1,Poor Voice Quality,18.18559677,79.94254846,Telangana
Vodafone,Indoor,Unknown,5,Satisfactory,18.18559677,79.94254846,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.18539461,79.94275393,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.18539461,79.94275393,Telangana
Vodafone,Indoor,4G,5,Satisfactory,18.18539461,79.94275393,Telangana
Vodafone,Indoor,3G,5,Satisfactory,17.9909444,79.5357841,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.13267591,79.86290079,Telangana
Vodafone,Indoor,Unknown,5,Satisfactory,18.13267591,79.86290079,Telangana
Vodafone,Travelling,4G,2,Call Dropped,18.22334445,79.91476586,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.23901945,79.55437486,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.23901945,79.55437486,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.23901945,79.55437486,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.23901945,79.55437486,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.23901945,79.55437486,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.23901945,79.55437486,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.23901945,79.55437486,Telangana
Vodafone,Indoor,4G,5,Satisfactory,18.23901945,79.55437486,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.21749335,79.92313104,Telangana
Vodafone,Indoor,Unknown,5,Satisfactory,18.33955958,80.42725798,Telangana
Vodafone,Indoor,4G,5,Satisfactory,18.3401186,80.427985,Telangana
Vodafone,Indoor,Unknown,5,Satisfactory,18.33967883,80.42970668,Telangana
Vodafone,Indoor,Unknown,5,Satisfactory,18.209158,79.98730416,Telangana
Vodafone,Indoor,4G,5,Satisfactory,18.209158,79.98730416,Telangana
Vodafone,Travelling,4G,5,Satisfactory,-1,-1,NA
Vodafone,Indoor,Unknown,5,Satisfactory,18.1854429,79.9427013,Telangana
Vodafone,Indoor,Unknown,5,Satisfactory,18.1838878,79.9432286,Telangana
Vodafone,Indoor,Unknown,5,Satisfactory,18.18555629,79.94242878,Telangana
Vodafone,Indoor,Unknown,5,Satisfactory,18.18555629,79.94242878,Telangana
Vodafone,Indoor,Unknown,5,Satisfactory,18.18555629,79.94242878,Telangana
Vodafone,Indoor,4G,5,Satisfactory,18.18555629,79.94242878,Telangana
Vodafone,Indoor,Unknown,5,Satisfactory,18.18555629,79.94242878,Telangana
Vodafone,Indoor,Unknown,5,Satisfactory,18.18555629,79.94242878,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.18555629,79.94242878,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.18555629,79.94242878,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.18555629,79.94242878,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.18555629,79.94242878,Telangana
Vodafone,Indoor,4G,5,Satisfactory,18.18555629,79.94242878,Telangana
Vodafone,Indoor,4G,5,Satisfactory,18.18555629,79.94242878,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.18555629,79.94242878,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.1856499,79.94260552,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.18558149,79.94244939,Telangana
Vodafone,Indoor,3G,2,Poor Voice Quality,18.18558149,79.94244939,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.18558149,79.94244939,Telangana
Vodafone,Indoor,4G,5,Satisfactory,18.18544691,79.94247249,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.18544691,79.94247249,Telangana
Vodafone,Indoor,4G,5,Satisfactory,18.18544691,79.94247249,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.18544691,79.94247249,Telangana
Vodafone,Indoor,4G,5,Satisfactory,18.18544691,79.94247249,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.18544691,79.94247249,Telangana
Vodafone,Indoor,3G,5,Satisfactory,18.18544691,79.94247249,Telangana
RJio,Indoor,4G,2,Call Dropped,19.07213166,72.99773764,Maharashtra
Airtel,Indoor,Unknown,5,Satisfactory,28.64683304,77.18734575,NCT
RJio,Indoor,4G,1,Call Dropped,30.1206015,78.2923705,Uttarakhand
RJio,Outdoor,4G,1,Poor Voice Quality,19.8049129,85.8517725,Odisha
Airtel,Indoor,4G,4,Satisfactory,26.10448821,91.58854767,Assam
RJio,Indoor,4G,3,Satisfactory,-1,-1,NA
Airtel,Outdoor,4G,1,Poor Voice Quality,28.63921516,77.09933511,NCT
Airtel,Outdoor,4G,1,Poor Voice Quality,28.63921516,77.09933511,NCT
RJio,Indoor,4G,4,Satisfactory,19.0849654,72.90505019,Maharashtra
RJio,Indoor,4G,5,Satisfactory,22.69386533,88.34207557,West Bengal
Vodafone,Outdoor,Unknown,1,Call Dropped,20.53261647,76.18076438,Maharashtra
Airtel,Outdoor,4G,2,Poor Voice Quality,14.73370899,77.5217127,Andhra Pradesh
